,population_density,median_household_income,Male,Female,White,Black Or African American,American Indian Or Alaskan Native,Asian,Native Hawaiian & Other Pacific Islander,Other Race,"< $25,000","$25,000-$44,999","$45,000-$59,999","$60,000-$99,999","$100,000-$149,999","$150,000-$199,999","$200,000+",Less Than High School Diploma,High School Graduate,Associate's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Enrolled In Public School,Enrolled In Private School,Not Enrolled In School,April,August,December,February,January,July,June,March,May,November,October,September,day1,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day2,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day3,day30,day31,day4,day5,day6,day7,day8,day9,year,population
4466,82322,43561,24645,12166,44855,9412,0,1847,50,3498,8846,2458,1762,3786,3727,446,776,4180,10366,4210,626,768,439,1851,706,2882,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,36811
4467,38128,62828,47649,11682,26498,21795,716,1157,23,2536,3723,3714,3423,5701,4867,778,404,3688,18276,4178,2488,220,209,4000,144,3112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,59331
4468,40646,64353,58338,6348,28206,8501,158,858,13,5082,9082,6167,4083,623,1674,142,997,20085,22913,2903,1695,939,63,1688,512,3538,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,64686
4469,21892,62272,50427,13828,49303,12253,720,1898,169,4857,8235,7693,2326,5237,1503,674,744,13867,16283,1602,8309,846,95,3003,184,1724,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,64255
4470,34067,66163,29456,7069,46559,33164,228,1616,111,4381,3773,3537,3112,1170,3091,569,948,26964,18112,1924,7974,805,407,1610,216,1035,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,36525
4471,41451,64564,31923,18032,50543,28443,584,1844,27,2734,9133,4977,3082,6507,1408,792,706,12628,17316,2817,2659,249,267,2944,615,2497,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,49955
4472,84212,42197,58355,15152,28346,20548,669,422,94,5256,7038,2965,2790,2731,1074,677,944,14318,30948,2396,3592,79,186,1841,203,3130,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,73507
4473,68679,49237,58268,13710,49786,22187,34,356,36,5232,8600,7368,4222,884,3535,327,516,14560,11363,609,5561,183,425,3235,570,2758,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,71978
4474,70898,42792,25724,13172,66059,31546,104,990,133,3833,8333,5750,3805,1457,4113,445,563,16077,18954,3876,5037,571,67,2432,203,1084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,38896
4475,51866,66529,56334,17724,64918,32523,71,1026,31,4188,4787,7088,4496,2804,2762,565,102,7191,32063,1051,1819,77,159,3923,377,1630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,74058
4476,64415,62502,18755,17550,47371,16745,211,1413,132,4922,3555,8106,2065,1875,826,254,612,9448,18247,3241,2517,999,341,4357,297,1050,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,36305
4477,38498,66714,54831,9777,62374,25110,413,640,187,1319,4140,2858,2995,7885,5370,127,309,11607,29517,1628,6056,978,416,1241,789,2935,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,64608
4478,85522,36528,48410,8676,58347,12840,255,1780,90,4895,7084,5173,3999,1529,1207,290,77,12789,20545,712,3098,301,87,2717,195,1623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,57086
4479,28219,37248,49487,8346,56777,29921,660,2312,54,387,4938,5479,3482,3902,828,658,636,17404,14338,4510,919,599,247,4770,706,3018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,57833
4480,12580,58837,31202,10760,60644,34251,50,1094,172,5128,8611,7618,4340,7490,5506,155,132,9184,29928,2755,6317,901,372,1824,323,3437,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,41962
4481,61077,53352,43245,16943,58781,24758,87,431,35,2218,6290,2652,2529,5224,194,217,211,5268,15492,1479,777,854,235,4590,493,3681,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,60188
4482,72553,67699,33609,9321,60992,11040,1,1010,65,2570,7931,2449,3853,2159,3324,361,534,24708,17393,194,175,458,163,2978,464,3445,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,42930
4483,39087,48393,40488,16964,68297,12026,15,1277,73,925,6974,8331,4543,505,48,391,985,9512,9652,3411,1220,189,327,4212,786,3664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,57452
4484,29513,65401,38741,13163,42907,14803,489,2102,41,4701,8012,6427,4549,7916,554,439,130,10567,28088,2659,8498,864,300,1241,575,3192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,51904
4485,12507,50425,57533,7444,21330,18013,579,2051,42,1970,4940,3190,3314,1268,2076,432,938,4964,15478,1154,1350,963,153,5347,142,2648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,64977
4486,50070,45215,30475,16324,28110,10731,134,204,98,1425,3870,7624,2730,5015,4608,123,221,16898,11913,1284,3428,705,371,1492,788,1134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,46799
4487,38900,68007,46037,12090,62127,35008,64,2462,19,1440,8701,5977,2649,1629,3384,328,216,26096,20563,4803,1937,459,498,2906,526,1528,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,58127
4488,32364,69241,26675,7430,18198,9506,539,2030,36,657,7555,3180,3692,5401,1165,320,444,24941,15238,4211,6605,142,344,5654,719,963,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,34105
4489,77410,64623,20427,7012,40933,28592,102,762,16,584,5959,6615,1622,2337,5208,159,666,27229,25839,3187,1034,857,467,1492,250,1654,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,27439
4490,79153,36924,44594,16320,23961,27439,255,286,7,1020,4172,4516,2267,2079,4978,778,786,10585,32452,4546,566,255,486,4288,181,2690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,60914
4491,31164,36702,22432,9170,36571,10983,406,2473,43,4353,5568,6698,1814,6652,2550,341,773,13411,23663,4591,8516,300,116,3090,703,1328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,31602
4492,48753,50264,48932,10134,22901,16955,734,955,180,2736,5475,6666,2366,6059,5138,723,795,9008,18031,2357,2425,610,241,2879,646,1975,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,59066
4493,58401,36715,35204,6614,19856,33592,630,980,1,1469,6080,3609,4359,6509,4273,406,743,25275,32775,4012,1168,127,188,2351,488,2937,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,41818
4494,58627,58875,24047,9496,61569,10061,264,1426,85,4125,7154,7503,3242,3412,4859,297,946,17916,30480,3923,2811,693,217,2679,155,764,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,33543
4495,16755,49279,24848,17369,37828,21703,141,2372,80,3801,4896,5384,2689,7630,2057,313,661,20659,32906,4635,4225,547,166,1704,669,2948,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,42217
4496,57821,49959,19498,10325,43938,35088,648,858,124,4997,5115,3012,2638,5427,860,158,224,14455,24688,4292,6413,993,383,1981,664,3376,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,29823
4497,67178,56410,35827,18213,45014,16112,393,1350,133,4565,7753,2938,2285,7237,1079,552,542,17977,13020,4750,5068,452,109,1840,252,2991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,54040
4498,33088,60623,35195,11550,52588,14360,83,1629,25,77,5218,7396,3107,1188,1644,540,520,24958,25268,4414,5601,809,337,1640,509,2319,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,46745
4499,81523,55589,27278,9746,61185,21233,675,1160,145,2520,4715,2907,1372,3641,4166,279,77,11529,29445,2707,3234,607,151,5629,228,670,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,37024
4500,77463,65176,35102,11736,63320,35758,50,1646,152,3680,4325,8563,2018,1914,30,729,553,25883,28215,1396,6380,468,347,1986,780,2675,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,46838
4501,49421,43249,22966,14814,44843,12934,214,2062,47,5002,8243,7067,3842,3393,2268,644,810,13918,12514,4686,2619,399,77,3362,646,1006,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,37780
4502,47030,59462,17308,14852,66672,24632,161,1138,125,2390,6283,8627,3945,2358,4341,661,51,16034,26389,2699,8859,204,159,3104,227,1371,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,32160
4503,18815,35684,36717,11620,40027,27687,48,614,33,3542,7828,3067,4257,2845,4314,358,82,5897,27033,4107,1100,905,281,3023,511,3562,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,48337
4504,50705,36036,36288,17040,51171,34135,366,1502,167,1789,4849,5925,3437,6024,5598,258,369,4706,14388,3331,3666,126,178,3063,221,3674,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,53328
4505,40099,67253,16464,15851,31898,8411,84,1818,182,3438,8467,3877,1396,2733,2342,538,927,15724,18324,2461,3086,914,319,1678,679,2606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,32315
4506,23654,62117,24998,13432,27982,13176,144,1228,188,1873,8672,6911,3167,8063,3818,218,161,16841,16244,4408,1257,389,385,3298,165,3626,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,38430
4507,58620,59265,40578,17359,31694,27472,64,1296,181,4566,8362,2818,2422,1723,5155,648,74,4572,29823,2769,5518,756,162,3176,445,1683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,57937
4508,30099,55344,38173,12333,56586,17409,260,1112,42,5313,7643,6591,4027,5911,1850,506,181,12568,14668,1797,1444,179,474,2422,785,618,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,50506
4509,37579,62270,14038,9185,49352,10620,390,1351,96,5014,6014,8033,3437,5290,1875,324,150,6070,29670,1959,6703,432,236,3372,722,2984,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,23223
4510,81955,56755,24247,7789,63550,24106,438,2147,22,3132,8605,3821,2170,7888,4506,790,649,12069,28868,1622,1253,95,293,3194,258,2146,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,32036
4511,61922,47623,36188,16479,49822,14072,420,1996,33,1348,7117,5156,3889,8423,3819,672,713,23254,24845,3180,9171,306,419,3541,552,1106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,52667
4512,40717,54396,17787,13025,51129,31227,321,937,70,2948,8175,6632,1305,5835,3589,200,841,14125,24103,1082,8770,478,484,4846,808,3336,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,30812
4513,64712,48359,21713,7063,56188,30884,300,167,20,4677,3831,5835,4254,1905,2143,603,267,19146,20422,1827,8445,356,280,1495,592,2845,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,28776
4514,43764,62519,47483,11545,43683,6858,313,1539,86,4794,8363,4068,3631,5871,2795,790,128,26520,16167,4096,7357,828,224,4125,720,3302,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,59028
4515,34010,43243,23544,8245,46898,33187,364,2153,40,4461,5189,4288,3947,7944,1763,328,107,24227,17362,1932,5984,1013,468,2078,455,3494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,31789
4516,19674,51442,18513,6817,44351,31944,79,1132,57,1756,7406,6721,2558,1082,3035,747,312,12237,9082,1908,1643,312,104,1422,768,743,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,25330
4517,38059,50462,37331,14384,59714,20259,50,1170,43,4270,6459,6259,2005,4476,3293,615,87,12696,11476,1655,5386,400,225,4475,460,1068,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,51715
4518,64830,51355,54529,15322,55799,12778,604,731,101,2424,6452,2419,2120,7346,2487,376,420,10436,32170,4825,7731,352,75,1513,406,826,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,69851
4519,79692,67248,45983,11397,19389,35785,68,706,45,3712,9130,6831,2077,3160,5244,739,167,7536,15697,4419,3664,1017,313,2343,668,3300,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,57380
4520,89779,41981,36521,17251,51913,29758,367,2252,144,461,8813,4144,3265,163,5495,522,528,21881,10828,802,1929,297,109,3774,305,1481,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,53772
4521,44305,55802,54674,6394,40145,18561,81,1103,138,3205,7267,7384,2872,6649,726,636,396,24240,14204,3502,5213,457,222,2085,330,1238,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,61068
4522,24266,65886,54806,8242,42838,24430,278,1209,159,1016,6330,3955,1612,5726,3565,424,968,19217,11619,2042,2543,468,241,2468,700,3621,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,63048
4523,14930,70062,54873,12872,62398,12706,43,2354,2,334,3658,7507,2890,6288,4334,794,277,12229,23590,2692,6752,813,483,2969,234,3667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,67745
4524,88893,69095,33646,13930,27522,17304,43,345,31,3857,7406,8108,3375,2404,1060,512,760,26501,22856,2417,3396,393,494,2949,381,1147,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,47576
4525,49929,58643,44964,11049,49171,14334,49,2429,187,2649,5499,5741,3188,2663,2733,359,767,6840,9170,3142,1091,805,139,4369,376,2537,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,56013
4526,35471,45138,47253,6943,21659,28256,207,1383,15,1953,8797,5887,2754,7259,4631,460,426,19460,13438,1978,7449,393,281,1847,360,3014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,54196
4527,81590,69095,55801,17676,33076,23296,185,1147,166,1079,6261,3911,1696,1503,1667,392,361,26528,32778,2619,7982,425,167,1453,555,1580,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,73477
4528,13226,36303,43117,13977,60390,18113,456,1383,195,1698,7127,5826,3103,346,3715,227,634,16705,25057,3215,3441,636,115,1535,736,2970,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,57094
4529,79929,47642,55826,11213,52369,17928,541,2066,105,3013,5887,6085,3072,486,4039,679,601,7640,16942,1441,5465,806,367,3257,415,744,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,67039
4530,55123,62462,16732,6920,27667,10912,20,844,111,2390,4728,3508,3826,4860,4953,393,478,10867,12443,2357,5187,449,416,5570,771,1050,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,23652
4531,77711,37532,52912,17623,34389,19533,382,694,83,3791,7578,6458,3740,3110,3194,294,772,14373,10627,2962,8553,877,177,2489,565,2615,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,70535
4532,16474,61755,55151,9524,19701,27027,113,228,167,2961,8704,2682,3879,4870,2780,676,321,6914,18679,686,8062,330,344,4496,687,1970,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,64675
4533,77002,67651,31869,9508,34462,23408,65,1589,194,4072,8261,5444,4156,6995,4041,238,776,11521,21413,1077,4196,431,228,4745,590,1192,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,41377
4534,19607,42807,50335,7704,27700,25693,565,1620,20,5241,4269,5493,3958,7075,4396,226,747,15693,10133,4418,2942,389,188,4073,666,3034,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,58039
4535,79452,51671,17081,17961,47199,18104,64,1414,16,4943,3696,7087,2716,5443,5593,181,521,21051,24090,4685,1468,727,196,3167,213,3181,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,35042
4536,51830,57137,18192,13478,23207,22962,59,324,155,3378,3576,8049,3068,1358,1238,240,39,21167,21926,4728,7927,222,190,2156,591,1021,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,31670
4537,76803,49703,15871,11896,68020,29941,426,807,149,1573,4075,3521,3224,7680,1397,786,946,5978,16743,3765,8519,230,384,5621,788,1266,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,27767
4538,33021,35754,36842,14061,59853,29098,214,1267,19,5088,7695,5322,4333,5041,4108,112,393,15743,23748,3529,7637,403,212,5362,791,675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,50903
4539,53516,56889,23333,9534,29947,14979,673,2206,113,4840,6070,8114,3469,4937,685,527,921,9343,27452,4813,2966,403,159,5207,592,2302,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,32867
4540,59001,49079,39195,7693,46620,11495,82,1852,99,2676,7065,2384,3031,3952,1762,464,676,16393,9768,2208,5307,249,297,2521,281,741,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,46888
4541,89948,37993,58201,9216,30834,8435,309,2096,120,1720,6176,8679,3971,8121,277,315,979,17588,26584,4425,8384,122,210,2560,552,2134,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,67417
4542,85604,61342,22015,8096,19188,13808,270,2068,81,4234,8575,7288,3874,4686,3136,258,999,22860,26368,1195,8765,679,455,3558,320,2307,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,30111
4543,66918,40459,27303,16049,68194,27064,681,499,0,1976,5051,4728,4403,2164,817,721,837,17003,29185,4130,5012,930,69,1721,816,2254,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,43352
4544,32138,53598,31326,9677,45742,33822,20,1448,81,785,5586,2480,2811,3209,3620,432,666,10257,29891,4686,3353,617,145,1917,493,2837,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,41003
4545,51059,47768,27484,13977,32989,34367,158,1786,181,1783,8239,7535,1586,8185,2716,612,383,5544,22896,4556,6330,251,183,3426,154,3770,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,41461
4546,43791,43186,14071,17600,48692,12491,202,1676,103,903,6919,4481,3865,8001,5316,170,376,7409,22162,2172,6850,767,250,5400,431,2885,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,31671
4547,49775,41816,29172,9876,37585,25083,165,456,199,214,4238,3582,2420,6331,3884,185,291,15700,30740,1185,3273,662,232,4858,432,3237,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,39048
