,Male,Female,White,Black Or African American,American Indian Or Alaskan Native,Asian,Native Hawaiian & Other Pacific Islander,Other Race,Two Or More Races,Husband Wife Family Households,Single Guardian,Singles,Singles With Roommate,Households Without Kids,Households With Kids,Worked Full-time With Earnings,Worked Part-time With Earnings,No Earnings,"< $25,000","$25,000-$44,999","$45,000-$59,999","$60,000-$99,999","$100,000-$149,999","$150,000-$199,999","$200,000+",Less Than High School Diploma,High School Graduate,Associate's Degree,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Enrolled In Public School,Enrolled In Private School,Not Enrolled In School,April,August,December,February,January,July,June,March,May,November,October,September,day1,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day2,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day3,day30,day31,day4,day5,day6,day7,day8,day9,year
4248,52455,17892,49011,21371,243,954,17,352,4156,10675,7158,10575,2076,20401,4004,16513,3928,39798,8739,8547,4452,5965,1503,616,912,10626,32410,4203,2417,4680,217,238,5281,824,3273,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,2017
4249,54261,11899,58805,11804,712,344,35,3193,3749,7809,5818,9702,6161,10974,1575,12681,5150,12386,3783,8557,806,7682,2817,121,186,13089,30889,4716,2748,5200,451,209,12453,153,3145,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,2018
4250,39987,7136,52062,34223,36,2092,47,1000,7680,4322,3083,10201,4464,8914,4032,17817,5073,23297,8614,6330,1266,6078,1586,462,801,16465,19115,36,1220,3662,772,309,9102,628,2785,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2016
4251,48822,17280,39247,8558,564,1848,130,1104,6608,8854,7208,12946,2028,9201,4029,17254,7260,15874,9034,4866,1127,2764,4594,197,284,7689,32835,3561,4501,579,796,134,8927,235,2285,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2016
4252,48051,14330,26773,14632,37,1114,140,3954,2752,14351,2555,12051,5277,18518,2688,13660,7281,12132,4873,7613,868,6048,1779,468,444,5900,27350,571,4469,3879,208,450,8397,553,1869,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,2014
4253,51993,6267,18617,12090,99,97,128,222,6012,15495,6851,10267,3119,19697,3498,20153,5483,34728,7909,7257,2704,6231,297,168,291,17498,20871,3885,2230,3660,212,134,11024,512,1067,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,2015
4254,24128,12364,50307,20265,323,194,7,1856,4166,12130,5319,8202,2021,22597,1184,15768,4774,37457,9047,8059,2564,7522,4931,216,734,9405,23169,2897,3664,6412,563,245,14994,198,3174,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,2017
4255,43136,16057,27176,11450,133,1127,108,1343,10918,11682,6531,7204,4369,11810,1796,26094,7118,21568,7103,7992,3527,1195,152,181,935,23313,22157,2034,3177,1450,279,194,19106,676,2537,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,2015
4256,45085,6732,58506,26421,376,256,96,4610,8613,7366,7051,12105,2431,21180,2345,11221,6319,23894,4481,7750,3812,803,5179,261,433,26164,19872,4718,1614,3305,618,252,4788,382,1067,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,2014
4257,21042,17643,52672,28218,153,1593,121,174,10351,11435,6551,9264,1596,19885,1081,14586,4290,10907,3422,2514,4479,5311,1138,554,868,21830,8887,4498,1613,2170,209,239,19998,504,979,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,2016
4258,26075,17399,59466,22749,120,767,176,2254,7830,15974,6621,5550,4378,23696,3033,14503,3250,24887,6489,3427,945,8420,4935,474,410,4437,18889,1563,4646,2062,227,107,7839,325,933,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,2018
4259,33466,16401,39191,27307,555,2342,77,2946,4244,11695,4943,12385,2307,17466,2843,12610,6642,21288,5139,2296,3927,5826,4136,355,897,7454,24512,3077,4098,7578,313,382,9535,194,859,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2016
4260,50659,17595,44857,21186,89,159,55,4840,2616,12270,5348,6495,4802,24016,3140,25958,6676,11918,6179,6129,4111,621,4348,448,782,8007,19213,2299,1511,907,491,227,17743,354,1858,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,2014
4261,16808,6835,39051,34960,45,770,40,5247,2572,4493,6487,9064,4494,8583,3209,16023,2448,18128,4829,7275,3655,4080,3578,657,830,22691,22562,1427,2520,6207,573,399,19319,579,3177,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,2014
4262,17608,17915,28068,14435,524,1094,27,4764,1367,6713,2220,7212,3270,20968,2782,10512,3971,17123,7186,5818,3345,7640,2058,134,810,25386,17725,2864,2181,298,905,111,19072,759,2880,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,2016
4263,23470,13629,21754,10148,304,1526,83,4426,3149,15974,5896,12777,2813,17957,1869,15602,6736,23187,7376,7110,2873,3848,4944,258,92,5934,22514,1446,2628,7672,332,319,16563,533,1503,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,2018
4264,17680,13618,63434,17793,342,413,143,3722,5593,17474,6414,7807,5681,16159,1357,33258,5750,22296,4564,6929,3168,8013,4009,300,346,21311,22751,605,2099,1529,314,367,16940,521,3545,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,2018
4265,47510,10102,30017,16208,88,1506,37,385,14160,12672,5455,11323,2412,14976,4086,20116,3428,10126,4405,5635,919,3123,2744,765,850,8189,32394,592,4664,1422,366,420,6677,805,2374,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,2015
4266,33352,7529,65713,20027,7,2152,51,86,12578,11216,2444,11450,2437,22983,2718,28471,4837,31354,6025,5320,1575,3737,4638,580,228,4869,24654,1082,1837,1646,867,489,7942,337,958,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,2017
4267,25559,12521,28219,11648,401,2469,32,3712,3914,9726,8933,9238,4564,21879,2659,27197,3588,11072,6027,7749,2717,1339,2790,614,585,19645,23382,4473,2452,3922,989,349,8372,749,1791,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,2014
4268,32008,12862,36374,25736,704,2198,36,4384,4424,16028,4381,10520,4302,15545,1490,17489,3384,35749,4670,5416,1888,5306,575,644,428,24750,25367,3453,3789,6030,960,490,20989,756,3413,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,2017
4269,16775,15305,22025,29745,61,1583,165,1768,10680,10956,4741,11409,2461,18311,2901,15871,3209,21467,4884,5691,2064,7024,883,504,776,24333,27630,1342,1668,164,147,174,5916,195,1807,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,2015
4270,25746,7799,33908,33375,432,820,107,688,5646,12859,8747,4294,1762,8465,3742,31420,2937,15172,5737,7910,4321,5888,766,178,498,14785,32573,2886,1257,7083,563,179,5135,388,3069,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,2015
4271,40921,17901,34964,28242,591,2247,25,5211,13338,14656,3360,12373,5611,22968,1812,15441,4573,32504,4584,7292,2434,5941,1007,295,590,4319,32953,4761,3333,99,220,320,13005,279,3061,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,2014
4272,49550,14047,37590,22251,62,1649,117,945,12208,5964,3843,10402,4430,22719,1151,11888,5594,23120,5601,4310,2595,2006,332,446,463,21407,21877,1461,4528,5184,208,137,15728,428,1975,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,2018
4273,57221,15982,67149,21016,375,1481,161,4924,12723,5236,5629,5756,3923,8018,2648,28491,6836,17463,8579,7311,4492,6044,93,497,446,27389,27793,1822,3590,95,90,413,17013,804,1648,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,2018
4274,55215,17139,64506,11669,501,155,161,3965,3446,7271,2218,9170,5308,13982,1178,29938,3535,21276,7464,2771,959,4782,522,143,154,27467,12642,858,3012,1427,579,193,5016,586,2306,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2015
4275,38077,12739,62393,21748,9,400,23,2964,3709,14421,5484,9895,2683,23311,1825,18391,4611,16725,6755,6522,580,6927,3262,648,909,25251,11664,2505,3362,4458,106,407,18192,145,804,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,2017
4276,40989,16976,54130,9109,179,1758,47,3761,3467,14606,7180,5758,3802,24152,3017,25166,6551,36731,8695,2816,3111,5033,1563,546,182,15901,30422,3084,2613,5075,140,359,17436,210,1836,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,2015
4277,24090,16792,68231,15415,315,1911,77,2220,6489,11442,6022,10595,1449,18104,2587,18351,4987,17729,4576,5843,4238,6521,4581,255,364,13594,16808,2225,1317,1232,186,335,4829,340,944,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,2014
4278,20634,9855,51247,13355,547,1745,82,4834,3394,17500,5998,10175,6370,20051,2334,34118,6674,16817,6301,4507,290,6241,345,584,215,23041,11562,3675,1593,1361,651,309,5949,563,2854,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,2018
4279,57552,17043,25779,31332,307,141,12,326,7848,14371,8275,11779,4861,23380,2379,34918,5475,9971,4109,5830,356,5860,3390,610,113,25614,24502,4050,3494,8664,746,159,8199,743,1158,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,2016
4280,39053,17745,47523,28472,59,1492,132,2873,4797,15693,4586,12214,4876,8229,1319,22411,5440,22310,4978,6103,4217,8358,4722,162,580,19058,24567,4624,3288,2588,355,110,19471,282,1764,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,2016
4281,48060,16138,65526,34295,324,1032,104,141,4758,7114,3286,7644,4697,21076,1721,29595,5723,37102,5394,4376,948,4449,2909,326,721,20363,29578,3390,3930,530,357,466,5220,745,2424,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,2014
4282,35613,9612,65375,11806,42,215,4,3044,10505,7518,7479,4824,6105,18577,2165,14427,2607,20430,6857,5906,1880,5020,4846,326,181,25959,27944,2972,1790,1713,942,479,6426,227,3719,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2014
4283,14204,12925,26097,12832,647,2436,169,1800,4173,14180,4814,8687,5007,13467,3424,13280,7126,10134,5340,7473,1915,4975,5015,738,612,10790,11500,1906,2864,6151,677,125,15627,375,3364,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,2018
4284,51225,6170,50321,22819,117,991,154,3580,5356,4899,7848,7834,5762,13088,4130,9100,2475,34738,3624,5656,773,92,3092,469,173,14393,27050,2750,3695,5087,254,497,11788,422,1074,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,2014
4285,52120,12080,49883,25512,82,990,122,2144,2765,15362,6178,4384,5258,16456,2155,11930,4253,32822,8713,4850,1894,4686,2873,369,73,5839,30428,2143,3356,3188,171,419,11438,193,2095,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2018
4286,41669,6852,45300,30167,451,931,1,593,14354,4846,5602,12597,2566,23846,2657,18168,4266,23383,5932,5002,3310,2295,5470,150,843,24356,14756,477,1637,3034,621,444,16256,728,3477,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,2014
4287,33735,18113,28222,25606,572,1627,43,4449,13672,9964,2530,8346,5674,15660,3249,19255,2662,12715,4581,7278,354,4268,449,576,801,17411,24687,48,2588,2623,376,326,19933,578,691,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2017
4288,46802,17415,64106,30266,462,1551,47,2629,11318,10705,3002,12885,5213,18395,1318,16493,6721,28255,7860,3698,2848,5597,359,497,325,21281,29119,1999,3969,2641,450,84,5641,321,2812,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,2017
4289,17854,17205,32571,25206,133,431,151,3602,8535,10478,7866,11589,2420,23692,1603,20035,5718,23714,8862,3068,309,6167,1846,233,761,6827,18528,3731,1576,5916,684,293,18072,757,1254,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,2014
4290,27571,14867,20807,26231,500,1980,1,1953,3092,17327,6528,7173,3764,20858,1767,32426,3542,32824,8156,6168,3490,5098,3581,263,371,5751,26935,4919,4552,5534,800,202,9677,528,2095,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2018
4291,27833,6932,53352,12503,27,793,128,4693,13064,14703,7014,6318,6366,22370,1512,19876,4292,33079,8931,3384,821,7465,5367,704,129,6911,10663,3933,4218,3900,370,422,8448,724,680,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,2014
4292,38591,14084,22781,14513,79,2029,95,5249,7103,14990,5970,10696,2450,20212,3004,28451,2868,22505,4564,5547,540,6944,196,400,973,6361,10230,1763,1588,3581,100,472,12720,792,1600,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,2015
4293,32441,7425,33275,13508,67,1687,127,1582,4962,7689,5946,12702,5741,15711,2570,21168,4792,11481,4177,5128,2174,1502,293,247,616,21512,29040,1764,2856,1583,314,199,21394,233,2002,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,2018
4294,38912,7595,57955,10706,318,288,27,931,1914,7531,8198,6931,5174,24731,1941,15312,2464,9310,8824,2649,2420,2957,186,183,932,14127,30816,3543,1374,5170,866,100,8789,274,3712,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2018
4295,36397,7596,27325,31871,409,684,131,4915,6258,15856,6107,10035,4677,14484,3309,16526,7389,22838,3903,4594,166,901,246,726,146,12277,9357,4490,2135,1745,914,260,8702,306,2155,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,2016
4296,36473,17211,67169,24843,314,1320,50,1799,3540,9389,7445,9676,4030,13663,2368,11905,7855,33275,5110,8294,3000,2582,551,731,722,26042,31395,2157,4612,8324,604,147,6459,157,2788,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,2018
4297,54592,12918,51050,18432,346,2417,17,2162,6779,6225,7847,9361,2190,23271,2344,14660,5546,21255,3525,4493,3515,917,3356,138,967,5270,26346,2720,4258,4260,143,62,14329,216,1952,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,2015
4298,34985,8742,25737,17833,17,1390,43,995,8886,8165,5549,7775,2300,12121,4372,24500,4015,27427,8792,7090,710,492,1937,346,985,11079,13041,3769,1603,2160,361,298,17245,423,3295,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,2015
4299,30750,16409,36988,24910,262,543,140,5102,4531,12816,2759,11467,3787,21869,2715,29219,5695,32223,7306,2628,2219,7528,2646,391,760,19540,26498,2128,2960,2642,855,346,15707,475,1790,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,2016
4300,18172,7789,20255,28461,42,1572,178,140,12382,8500,7707,8322,4704,24186,2411,27291,4807,36598,4906,7225,1347,8370,2042,268,660,17004,11343,2863,4063,4157,436,172,12662,389,3197,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2018
4301,52852,8252,62521,19812,205,763,118,602,3611,4533,6817,10251,5103,17952,4007,19290,3428,38552,4191,7260,3791,1091,2948,190,342,18739,18763,3204,2755,7047,328,78,14686,724,3420,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,2015
4302,56231,9224,29105,35288,509,416,11,1809,2630,12015,7937,12471,2829,16433,2634,11220,7575,20420,3493,6245,527,5082,3164,580,453,7024,25752,2540,2796,322,747,498,7895,561,1063,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,2018
4303,35099,8595,43291,28928,535,1449,148,624,13280,14619,7616,7567,4752,21060,3066,32177,4253,36314,4622,3527,1639,6587,565,566,150,17151,24199,1207,3867,8123,129,313,17209,669,730,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,2017
4304,53936,13962,56840,7509,101,474,142,1665,7172,14844,7887,5353,2395,10597,1335,34566,5575,28356,8536,2883,2541,5316,3372,339,924,11514,23660,1871,3793,5656,830,249,10826,691,1326,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,2015
4305,45324,10585,21621,33118,37,592,43,239,8160,15242,8580,7101,3335,13582,3304,11855,7283,16229,9082,2598,1475,3901,780,789,731,25837,21115,1887,3279,2840,536,314,20835,389,2221,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,2014
4306,25324,6747,55069,10743,77,2183,133,1392,5908,4991,6035,8038,4252,9321,3130,35309,7227,24758,3932,2344,4358,5815,579,599,908,22843,16283,4174,3570,4393,484,403,7980,185,3314,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,2018
4307,56730,11622,61006,20162,105,420,82,87,2659,13412,7139,12658,2110,17049,1939,26558,7395,21345,7889,7631,2071,7281,3655,179,192,25926,18616,403,4176,8116,1010,172,19817,529,2538,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2014
4308,38952,13579,66962,18062,429,221,5,1406,4956,9948,3964,11295,4722,24169,2602,30906,4104,27631,8392,5109,1821,3902,1125,394,652,12884,20009,950,3813,314,274,103,4246,343,2842,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,2014
4309,44477,12765,26228,7691,600,691,13,4615,8187,11173,3465,12142,1422,10882,3286,20676,7126,39489,6323,8488,2026,3296,959,688,49,12525,28128,3408,1999,1870,493,88,9131,445,2298,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,2017
4310,25907,16300,41321,24694,354,957,126,2180,3575,9467,7331,11295,3046,7957,1570,12220,5471,35896,4545,2650,579,6026,3458,383,330,17223,10990,3624,2166,4970,804,187,10618,149,935,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,2018
4311,39998,9925,40733,8384,47,2416,99,1749,8497,17549,7297,8630,4193,16845,1628,29619,5781,35332,6982,5994,3691,7770,3204,690,339,24401,13628,1907,1923,6497,912,458,17611,429,2306,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,2015
4312,33420,15514,53402,30566,333,939,161,3926,8227,10287,5671,5868,5960,21936,3656,30785,3014,22830,5141,6841,3188,160,2587,142,346,12410,29242,1164,2169,7597,655,376,7253,428,2256,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,2018
4313,33517,15100,68562,28196,407,659,35,3736,8972,6736,6849,11976,3552,20890,1387,31907,6995,8010,5260,3188,3121,1695,3977,205,868,8384,20939,4225,2250,2437,168,82,9234,608,3401,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,2016
4314,54992,8451,66848,6840,93,1218,87,3281,1803,7461,4536,10983,2354,9950,2677,33456,3843,36523,7776,5718,176,5099,2783,619,666,11961,25473,418,1812,3309,669,453,12959,786,2925,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,2015
4315,49318,16442,61914,23326,506,913,29,3385,2117,12768,7820,8753,3729,10561,4165,31605,5695,30199,8039,3546,3992,8490,3659,657,426,17407,9801,2807,1789,8977,665,162,17460,569,1425,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,2014
4316,57328,13764,36445,7995,687,111,24,417,1927,7132,6824,5434,6375,23436,4090,30524,3453,17227,4622,2856,2145,4888,206,611,898,19904,32351,3304,2118,5490,498,310,20400,185,1067,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,2017
4317,16742,14300,30259,11890,322,1758,40,3111,10561,6590,8952,10264,6058,12336,1918,9125,3498,30000,5600,5274,3529,5820,60,496,864,9200,21689,817,2374,74,710,73,5434,597,1645,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,2016
4318,39110,13194,41304,11054,340,864,151,1253,11401,16922,5016,9421,6241,15840,2298,22435,3105,38964,8158,5821,1082,5652,4829,769,418,17274,9048,1772,1698,1657,810,206,21089,617,2878,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,2016
4319,49281,8281,43404,16369,487,1949,31,1638,12862,4183,7726,12518,4784,17943,4150,26809,3740,27059,6965,5539,329,3570,2886,633,546,26975,9551,4642,4282,3552,260,319,4940,379,3358,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,2014
